run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.635
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.577
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,17.010
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.157
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.152
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,24.950
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,24.954
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.300
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,12.477
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,176.433
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,tree_localisation_ms,109.227
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,candidate_row_fetch_ms,16.496
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.635
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.549
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,16.382
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.222
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.109
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,24.319
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,24.324
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.309
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,2.205
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,159.856
