run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,8.992
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.114
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,27.523
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,27.527
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.485
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.378
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35543.410
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.299
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30302.749
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.189
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,68809.149
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,186.339
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,17.188
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.543
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.571
