run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,repair_commit_wire_ms,8.282
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,repair_begin_wire_ms,0.116
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,repair_transaction_block_ms,26.679
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,repair_write_ms,26.684
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,targeted_post_repair_confirmation_ms,3.618
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,recovery_orchestration_ms,1.506
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,audit_exact_table_compare_ms,142765.644
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,audit_merkle_root_hash_ms,1.381
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,audit_merkle_verify_ms,120966.128
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,audit_schema_fidelity_ms,2.021
size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,51adee0cf05d629970d0f59494a47e585db3cb9ad3c7655eeaa4e9f0a2366867,merkle,merkle_total_ms,266752.193
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,145.259
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,49.894
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.175
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.614
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,17.636
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.071
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.156
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,22.537
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,22.541
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.575
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.959
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18442.391
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.306
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15128.719
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.193
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36529.413
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,134.892
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.117
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.297
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.617
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,17.713
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.078
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.156
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,22.622
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,22.627
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.544
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.924
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18471.615
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.282
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15238.905
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.200
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36659.019
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,137.625
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.587
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.187
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.621
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,18.137
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.102
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.165
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,23.083
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,23.089
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.556
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.932
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18501.424
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.267
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15165.231
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.161
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36618.207
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,134.423
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.480
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.262
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.642
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,18.183
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.110
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.166
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,23.160
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,23.164
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.546
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.930
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18469.132
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.254
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15148.074
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.207
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36565.453
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,137.021
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.620
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.282
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.610
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,18.241
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.081
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.160
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,23.149
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,23.154
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.505
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.956
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18472.816
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.251
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15073.003
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.188
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36497.658
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,133.907
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.716
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.260
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.641
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,17.293
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.040
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.159
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,22.189
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,22.194
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.521
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.932
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18390.980
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.236
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15095.734
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.188
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36433.470
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,137.143
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,50.819
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.234
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.614
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_dml_wire_ms,17.498
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_commit_wire_ms,4.108
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_begin_wire_ms,0.163
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_transaction_block_ms,22.439
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_write_ms,22.444
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,targeted_post_repair_confirmation_ms,3.522
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,recovery_orchestration_ms,1.935
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_exact_table_compare_ms,18456.216
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_root_hash_ms,1.252
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_merkle_verify_ms,15145.562
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,audit_schema_fidelity_ms,2.060
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,merkle_total_ms,36551.150
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,tree_localisation_ms,140.165
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,candidate_row_fetch_ms,51.151
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,row_comparison_ms,2.288
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,e757766a605948525a73fc45e935b5611c69954829bc4cf880e3dc38f9ff77dd,merkle,repair_sql_building_ms,0.605
